geography,med_household_income,unemployed,total_pop,gini,year,geography_str,state_cd
"Congressional District 6 (116th Congress), Michigan: Summary level: 500, state:26> congressional district:06",57413.0,19991.0,720391.0,0.454,2020,"Congressional District 6 (116th Congress), Michigan: Summary level: 500, state:26> congressional district:06",MI-06
"Congressional District 8 (116th Congress), Michigan: Summary level: 500, state:26> congressional district:08",74904.0,20677.0,741973.0,0.451,2020,"Congressional District 8 (116th Congress), Michigan: Summary level: 500, state:26> congressional district:08",MI-08
"Congressional District 11 (116th Congress), Michigan: Summary level: 500, state:26> congressional district:11",88023.0,15946.0,733525.0,0.4453,2020,"Congressional District 11 (116th Congress), Michigan: Summary level: 500, state:26> congressional district:11",MI-11
"Congressional District 13 (116th Congress), Michigan: Summary level: 500, state:26> congressional district:13",37601.0,33201.0,672793.0,0.4853,2020,"Congressional District 13 (116th Congress), Michigan: Summary level: 500, state:26> congressional district:13",MI-13
"Congressional District 2 (116th Congress), Mississippi: Summary level: 500, state:28> congressional district:02",37410.0,28258.0,694447.0,0.5001,2020,"Congressional District 2 (116th Congress), Mississippi: Summary level: 500, state:28> congressional district:02",MS-02
"Congressional District 1 (116th Congress), New Mexico: Summary level: 500, state:35> congressional district:01",53599.0,19919.0,699637.0,0.4726,2020,"Congressional District 1 (116th Congress), New Mexico: Summary level: 500, state:35> congressional district:01",NM-01
"Congressional District 3 (116th Congress), New Mexico: Summary level: 500, state:35> congressional district:03",52660.0,21400.0,696413.0,0.4735,2020,"Congressional District 3 (116th Congress), New Mexico: Summary level: 500, state:35> congressional district:03",NM-03
"Congressional District 1 (116th Congress), Arizona: Summary level: 500, state:04> congressional district:01",56448.0,24766.0,772404.0,0.4638,2020,"Congressional District 1 (116th Congress), Arizona: Summary level: 500, state:04> congressional district:01",AZ-01
"Congressional District 3 (116th Congress), Arizona: Summary level: 500, state:04> congressional district:03",51963.0,27628.0,780637.0,0.4357,2020,"Congressional District 3 (116th Congress), Arizona: Summary level: 500, state:04> congressional district:03",AZ-03
"Congressional District 6 (116th Congress), Arizona: Summary level: 500, state:04> congressional district:06",76013.0,18917.0,806918.0,0.5024,2020,"Congressional District 6 (116th Congress), Arizona: Summary level: 500, state:04> congressional district:06",AZ-06
"Congressional District 8 (116th Congress), Arizona: Summary level: 500, state:04> congressional district:08",71960.0,18384.0,806027.0,0.4147,2020,"Congressional District 8 (116th Congress), Arizona: Summary level: 500, state:04> congressional district:08",AZ-08
"Congressional District 1 (116th Congress), Kansas: Summary level: 500, state:20> congressional district:01",53059.0,12449.0,697312.0,0.4355,2020,"Congressional District 1 (116th Congress), Kansas: Summary level: 500, state:20> congressional district:01",KS-01
"Congressional District 3 (116th Congress), Kansas: Summary level: 500, state:20> congressional district:03",80739.0,16005.0,774850.0,0.4563,2020,"Congressional District 3 (116th Congress), Kansas: Summary level: 500, state:20> congressional district:03",KS-03
"Congressional District 2 (116th Congress), Kentucky: Summary level: 500, state:21> congressional district:02",53980.0,19027.0,764943.0,0.4579,2020,"Congressional District 2 (116th Congress), Kentucky: Summary level: 500, state:21> congressional district:02",KY-02
"Congressional District 4 (116th Congress), Kentucky: Summary level: 500, state:21> congressional district:04",66570.0,16770.0,763817.0,0.4583,2020,"Congressional District 4 (116th Congress), Kentucky: Summary level: 500, state:21> congressional district:04",KY-04
"Congressional District 6 (116th Congress), Kentucky: Summary level: 500, state:21> congressional district:06",55799.0,21230.0,776941.0,0.4718,2020,"Congressional District 6 (116th Congress), Kentucky: Summary level: 500, state:21> congressional district:06",KY-06
"Congressional District 2 (116th Congress), Maine: Summary level: 500, state:23> congressional district:02",51585.0,15480.0,654227.0,0.4466,2020,"Congressional District 2 (116th Congress), Maine: Summary level: 500, state:23> congressional district:02",ME-02
"Congressional District 3 (116th Congress), Minnesota: Summary level: 500, state:27> congressional district:03",96454.0,12436.0,722911.0,0.4614,2020,"Congressional District 3 (116th Congress), Minnesota: Summary level: 500, state:27> congressional district:03",MN-03
"Congressional District 5 (116th Congress), Minnesota: Summary level: 500, state:27> congressional district:05",68727.0,20550.0,717702.0,0.4751,2020,"Congressional District 5 (116th Congress), Minnesota: Summary level: 500, state:27> congressional district:05",MN-05
"Congressional District 7 (116th Congress), Minnesota: Summary level: 500, state:27> congressional district:07",59870.0,12127.0,666735.0,0.4322,2020,"Congressional District 7 (116th Congress), Minnesota: Summary level: 500, state:27> congressional district:07",MN-07
"Congressional District 10 (116th Congress), Florida: Summary level: 500, state:12> congressional district:10",58849.0,26785.0,843134.0,0.4829,2020,"Congressional District 10 (116th Congress), Florida: Summary level: 500, state:12> congressional district:10",FL-10
"Congressional District 12 (116th Congress), Florida: Summary level: 500, state:12> congressional district:12",55860.0,20240.0,788853.0,0.469,2020,"Congressional District 12 (116th Congress), Florida: Summary level: 500, state:12> congressional district:12",FL-12
"Congressional District 14 (116th Congress), Florida: Summary level: 500, state:12> congressional district:14",57406.0,23269.0,802492.0,0.5123,2020,"Congressional District 14 (116th Congress), Florida: Summary level: 500, state:12> congressional district:14",FL-14
"Congressional District 17 (116th Congress), Florida: Summary level: 500, state:12> congressional district:17",53071.0,17810.0,788069.0,0.4735,2020,"Congressional District 17 (116th Congress), Florida: Summary level: 500, state:12> congressional district:17",FL-17
"Congressional District 19 (116th Congress), Florida: Summary level: 500, state:12> congressional district:19",62257.0,16985.0,834988.0,0.516,2020,"Congressional District 19 (116th Congress), Florida: Summary level: 500, state:12> congressional district:19",FL-19
"Congressional District 21 (116th Congress), Florida: Summary level: 500, state:12> congressional district:21",62988.0,22659.0,782529.0,0.5177,2020,"Congressional District 21 (116th Congress), Florida: Summary level: 500, state:12> congressional district:21",FL-21
"Congressional District 24 (116th Congress), Florida: Summary level: 500, state:12> congressional district:24",44092.0,29063.0,749846.0,0.4894,2020,"Congressional District 24 (116th Congress), Florida: Summary level: 500, state:12> congressional district:24",FL-24
"Congressional District 26 (116th Congress), Florida: Summary level: 500, state:12> congressional district:26",63171.0,18043.0,771373.0,0.4481,2020,"Congressional District 26 (116th Congress), Florida: Summary level: 500, state:12> congressional district:26",FL-26
"Congressional District 1 (116th Congress), Nebraska: Summary level: 500, state:31> congressional district:01",63429.0,11784.0,649058.0,0.428,2020,"Congressional District 1 (116th Congress), Nebraska: Summary level: 500, state:31> congressional district:01",NE-01
"Congressional District 3 (116th Congress), Nevada: Summary level: 500, state:32> congressional district:03",75965.0,26576.0,835738.0,0.4542,2020,"Congressional District 3 (116th Congress), Nevada: Summary level: 500, state:32> congressional district:03",NV-03
"Congressional District 1 (116th Congress), New Hampshire: Summary level: 500, state:33> congressional district:01",78400.0,15594.0,684286.0,0.4407,2020,"Congressional District 1 (116th Congress), New Hampshire: Summary level: 500, state:33> congressional district:01",NH-01
"Congressional District 2 (116th Congress), Louisiana: Summary level: 500, state:22> congressional district:02",42619.0,33954.0,793342.0,0.5178,2020,"Congressional District 2 (116th Congress), Louisiana: Summary level: 500, state:22> congressional district:02",LA-02
"Congressional District 4 (116th Congress), Louisiana: Summary level: 500, state:22> congressional district:04",42635.0,22202.0,745158.0,0.5347,2020,"Congressional District 4 (116th Congress), Louisiana: Summary level: 500, state:22> congressional district:04",LA-04
"Congressional District 6 (116th Congress), Louisiana: Summary level: 500, state:22> congressional district:06",66147.0,22226.0,795169.0,0.4638,2020,"Congressional District 6 (116th Congress), Louisiana: Summary level: 500, state:22> congressional district:06",LA-06
"Congressional District 3 (116th Congress), New York: Summary level: 500, state:36> congressional district:03",123412.0,14729.0,727386.0,0.495,2020,"Congressional District 3 (116th Congress), New York: Summary level: 500, state:36> congressional district:03",NY-03
"Congressional District 5 (116th Congress), New York: Summary level: 500, state:36> congressional district:05",76306.0,29143.0,768316.0,0.437,2020,"Congressional District 5 (116th Congress), New York: Summary level: 500, state:36> congressional district:05",NY-05
"Congressional District 7 (116th Congress), New York: Summary level: 500, state:36> congressional district:07",63974.0,22807.0,721505.0,0.5485,2020,"Congressional District 7 (116th Congress), New York: Summary level: 500, state:36> congressional district:07",NY-07
"Congressional District 10 (116th Congress), New York: Summary level: 500, state:36> congressional district:10",100737.0,20189.0,732646.0,0.5812,2020,"Congressional District 10 (116th Congress), New York: Summary level: 500, state:36> congressional district:10",NY-10
"Congressional District 12 (116th Congress), New York: Summary level: 500, state:36> congressional district:12",114058.0,19615.0,721308.0,0.5516,2020,"Congressional District 12 (116th Congress), New York: Summary level: 500, state:36> congressional district:12",NY-12
"Congressional District 14 (116th Congress), New York: Summary level: 500, state:36> congressional district:14",62988.0,22177.0,686868.0,0.4449,2020,"Congressional District 14 (116th Congress), New York: Summary level: 500, state:36> congressional district:14",NY-14
"Congressional District 17 (116th Congress), New York: Summary level: 500, state:36> congressional district:17",103638.0,21056.0,740776.0,0.4867,2020,"Congressional District 17 (116th Congress), New York: Summary level: 500, state:36> congressional district:17",NY-17
