Segment,state,CD119_2024,CD119_2024_Name,US Senator 1: Name,US Senator 1: Party,US Senator 2: Name,US Senator 2: Party,US Representative Name,US Representative Party,quarter,Estimated_Actual_Quarterly_Expenditure,StateName,population,real_gdp,Total Federal Investment,Federal investment per capita,Federal investment as a fraction of state GDP,year
Energy and Industry,tx,4806,TX-06,John Cornyn,Republican,Ted Cruz,Republican,Jake Ellzey,Republican,2023-Q4,159.594919,Texas,30699374.56687,2642281.140432,2057.330698,67.015395,0.003114,2023
Energy and Industry,tx,4806,TX-06,John Cornyn,Republican,Ted Cruz,Republican,Jake Ellzey,Republican,2024-Q1,87.676798,Texas,30896708.484009,2643308.306168,1175.658484,38.051253,0.001779,2024
Energy and Industry,tx,4806,TX-06,John Cornyn,Republican,Ted Cruz,Republican,Jake Ellzey,Republican,2024-Q2,127.861136,Texas,31093145.283638,2661530.226333,1761.750407,56.660411,0.002648,2024
Energy and Industry,tx,4806,TX-06,John Cornyn,Republican,Ted Cruz,Republican,Jake Ellzey,Republican,2024-Q3,147.953304,Texas,31290831.0,2689160.984643,2526.007466,80.726762,0.003757,2024
Energy and Industry,tx,4806,TX-06,John Cornyn,Republican,Ted Cruz,Republican,Jake Ellzey,Republican,2024-Q4,319.588758,Texas,31491966.76706,2717078.592525,3351.368729,106.419798,0.004934,2024
Energy and Industry,tx,4808,TX-08,John Cornyn,Republican,Ted Cruz,Republican,Morgan Luttrell,Republican,2018-Q1,40.814809,Texas,28458676.07573,2124199.286283,,,,2018
Energy and Industry,tx,4808,TX-08,John Cornyn,Republican,Ted Cruz,Republican,Morgan Luttrell,Republican,2018-Q2,40.814809,Texas,28541041.267496,2148563.657552,,,,2018
Energy and Industry,tx,4808,TX-08,John Cornyn,Republican,Ted Cruz,Republican,Morgan Luttrell,Republican,2018-Q3,40.814809,Texas,28624564.0,2161629.205719,,,,2018
Energy and Industry,tx,4808,TX-08,John Cornyn,Republican,Ted Cruz,Republican,Morgan Luttrell,Republican,2018-Q4,40.814809,Texas,28715436.886037,2173421.068374,,,,2018
Energy and Industry,tx,4808,TX-08,John Cornyn,Republican,Ted Cruz,Republican,Morgan Luttrell,Republican,2019-Q1,40.814809,Texas,28806598.261408,2183795.442312,,,,2019
Energy and Industry,tx,4808,TX-08,John Cornyn,Republican,Ted Cruz,Republican,Morgan Luttrell,Republican,2019-Q2,40.814809,Texas,28896057.897759,2205591.899239,,,,2019
Energy and Industry,tx,4808,TX-08,John Cornyn,Republican,Ted Cruz,Republican,Morgan Luttrell,Republican,2019-Q3,40.814809,Texas,28986794.0,2249862.74248,,,,2019
Energy and Industry,tx,4808,TX-08,John Cornyn,Republican,Ted Cruz,Republican,Morgan Luttrell,Republican,2019-Q4,40.814809,Texas,29048825.996567,2265229.141897,,,,2019
Energy and Industry,tx,4808,TX-08,John Cornyn,Republican,Ted Cruz,Republican,Morgan Luttrell,Republican,2020-Q1,40.814809,Texas,29110990.742158,2226854.229984,,,,2020
Energy and Industry,tx,4808,TX-08,John Cornyn,Republican,Ted Cruz,Republican,Morgan Luttrell,Republican,2020-Q2,40.814809,Texas,29172610.654926,2070683.951415,,,,2020
Energy and Industry,tx,4808,TX-08,John Cornyn,Republican,Ted Cruz,Republican,Morgan Luttrell,Republican,2023-Q1,31.861574,Texas,30267594.461381,2522801.221968,819.166244,27.064134,0.001299,2023
Energy and Industry,tx,4808,TX-08,John Cornyn,Republican,Ted Cruz,Republican,Morgan Luttrell,Republican,2023-Q2,95.584723,Texas,30384568.062033,2562490.906025,1382.20382,45.490323,0.002158,2023
Energy and Industry,tx,4808,TX-08,John Cornyn,Republican,Ted Cruz,Republican,Morgan Luttrell,Republican,2023-Q3,95.584723,Texas,30503301.0,2607891.631575,1636.611187,53.653576,0.00251,2023
Energy and Industry,tx,4809,TX-09,John Cornyn,Republican,Ted Cruz,Republican,Al Green,Democratic,2024-Q1,136.580895,Texas,30896708.484009,2643308.306168,1175.658484,38.051253,0.001779,2024
Energy and Industry,tx,4809,TX-09,John Cornyn,Republican,Ted Cruz,Republican,Al Green,Democratic,2024-Q2,204.871342,Texas,31093145.283638,2661530.226333,1761.750407,56.660411,0.002648,2024
Energy and Industry,tx,4809,TX-09,John Cornyn,Republican,Ted Cruz,Republican,Al Green,Democratic,2024-Q3,68.290447,Texas,31290831.0,2689160.984643,2526.007466,80.726762,0.003757,2024
Energy and Industry,tx,4810,TX-10,John Cornyn,Republican,Ted Cruz,Republican,Michael McCaul,Republican,2018-Q4,17.516516,Texas,28715436.886037,2173421.068374,,,,2018
Energy and Industry,tx,4810,TX-10,John Cornyn,Republican,Ted Cruz,Republican,Michael McCaul,Republican,2021-Q2,82.57809,Texas,29479438.134201,2306007.621634,,,,2021
Energy and Industry,tx,4810,TX-10,John Cornyn,Republican,Ted Cruz,Republican,Michael McCaul,Republican,2021-Q3,82.57809,Texas,29561286.0,2324743.124667,,,,2021
Energy and Industry,tx,4810,TX-10,John Cornyn,Republican,Ted Cruz,Republican,Michael McCaul,Republican,2021-Q4,82.57809,Texas,29678695.617869,2357715.144807,,,,2021
Energy and Industry,tx,4810,TX-10,John Cornyn,Republican,Ted Cruz,Republican,Michael McCaul,Republican,2022-Q1,82.57809,Texas,29796571.555721,2366672.030029,264.302135,8.87022,0.000447,2022
Energy and Industry,tx,4810,TX-10,John Cornyn,Republican,Ted Cruz,Republican,Michael McCaul,Republican,2022-Q2,82.57809,Texas,29912337.976388,2368952.337964,683.877518,22.862724,0.001155,2022
Energy and Industry,tx,4810,TX-10,John Cornyn,Republican,Ted Cruz,Republican,Michael McCaul,Republican,2022-Q3,114.724366,Texas,30029848.0,2410757.983437,846.641549,28.193334,0.001405,2022
Energy and Industry,tx,4810,TX-10,John Cornyn,Republican,Ted Cruz,Republican,Michael McCaul,Republican,2022-Q4,148.425643,Texas,30148486.877469,2477503.212991,2052.831441,68.090696,0.003314,2022
Energy and Industry,tx,4810,TX-10,John Cornyn,Republican,Ted Cruz,Republican,Michael McCaul,Republican,2023-Q1,148.425643,Texas,30267594.461381,2522801.221968,819.166244,27.064134,0.001299,2023
Energy and Industry,tx,4810,TX-10,John Cornyn,Republican,Ted Cruz,Republican,Michael McCaul,Republican,2023-Q2,122.267093,Texas,30384568.062033,2562490.906025,1382.20382,45.490323,0.002158,2023
Energy and Industry,tx,4810,TX-10,John Cornyn,Republican,Ted Cruz,Republican,Michael McCaul,Republican,2023-Q3,137.525978,Texas,30503301.0,2607891.631575,1636.611187,53.653576,0.00251,2023
Energy and Industry,tx,4810,TX-10,John Cornyn,Republican,Ted Cruz,Republican,Michael McCaul,Republican,2023-Q4,250.098658,Texas,30699374.56687,2642281.140432,2057.330698,67.015395,0.003114,2023
Energy and Industry,tx,4810,TX-10,John Cornyn,Republican,Ted Cruz,Republican,Michael McCaul,Republican,2024-Q1,265.252672,Texas,30896708.484009,2643308.306168,1175.658484,38.051253,0.001779,2024
Energy and Industry,tx,4810,TX-10,John Cornyn,Republican,Ted Cruz,Republican,Michael McCaul,Republican,2024-Q2,80.718322,Texas,31093145.283638,2661530.226333,1761.750407,56.660411,0.002648,2024
Energy and Industry,tx,4810,TX-10,John Cornyn,Republican,Ted Cruz,Republican,Michael McCaul,Republican,2024-Q3,80.718322,Texas,31290831.0,2689160.984643,2526.007466,80.726762,0.003757,2024
Energy and Industry,tx,4810,TX-10,John Cornyn,Republican,Ted Cruz,Republican,Michael McCaul,Republican,2024-Q4,80.718322,Texas,31491966.76706,2717078.592525,3351.368729,106.419798,0.004934,2024
Energy and Industry,tx,4811,TX-11,John Cornyn,Republican,Ted Cruz,Republican,August Pfluger,Republican,2018-Q1,265.429184,Texas,28458676.07573,2124199.286283,,,,2018
Energy and Industry,tx,4811,TX-11,John Cornyn,Republican,Ted Cruz,Republican,August Pfluger,Republican,2018-Q2,153.061772,Texas,28541041.267496,2148563.657552,,,,2018
Energy and Industry,tx,4811,TX-11,John Cornyn,Republican,Ted Cruz,Republican,August Pfluger,Republican,2018-Q3,31.529729,Texas,28624564.0,2161629.205719,,,,2018
Energy and Industry,tx,4811,TX-11,John Cornyn,Republican,Ted Cruz,Republican,August Pfluger,Republican,2018-Q4,174.130541,Texas,28715436.886037,2173421.068374,,,,2018
Energy and Industry,tx,4811,TX-11,John Cornyn,Republican,Ted Cruz,Republican,August Pfluger,Republican,2019-Q1,176.875794,Texas,28806598.261408,2183795.442312,,,,2019
Energy and Industry,tx,4811,TX-11,John Cornyn,Republican,Ted Cruz,Republican,August Pfluger,Republican,2019-Q2,214.084868,Texas,28896057.897759,2205591.899239,,,,2019
Energy and Industry,tx,4811,TX-11,John Cornyn,Republican,Ted Cruz,Republican,August Pfluger,Republican,2019-Q3,286.11036,Texas,28986794.0,2249862.74248,,,,2019
Energy and Industry,tx,4811,TX-11,John Cornyn,Republican,Ted Cruz,Republican,August Pfluger,Republican,2019-Q4,430.432534,Texas,29048825.996567,2265229.141897,,,,2019
Energy and Industry,tx,4811,TX-11,John Cornyn,Republican,Ted Cruz,Republican,August Pfluger,Republican,2020-Q1,483.616242,Texas,29110990.742158,2226854.229984,,,,2020
Energy and Industry,tx,4811,TX-11,John Cornyn,Republican,Ted Cruz,Republican,August Pfluger,Republican,2020-Q2,434.494952,Texas,29172610.654926,2070683.951415,,,,2020
Energy and Industry,tx,4811,TX-11,John Cornyn,Republican,Ted Cruz,Republican,August Pfluger,Republican,2020-Q3,285.684294,Texas,29234361.0,2207605.144083,,,,2020
Energy and Industry,tx,4811,TX-11,John Cornyn,Republican,Ted Cruz,Republican,August Pfluger,Republican,2020-Q4,341.698942,Texas,29316421.624451,2236304.154759,,,,2020
Energy and Industry,tx,4811,TX-11,John Cornyn,Republican,Ted Cruz,Republican,August Pfluger,Republican,2021-Q1,430.553139,Texas,29398712.592439,2272645.278514,,,,2021
Energy and Industry,tx,4811,TX-11,John Cornyn,Republican,Ted Cruz,Republican,August Pfluger,Republican,2021-Q2,439.37962,Texas,29479438.134201,2306007.621634,,,,2021
Energy and Industry,tx,4811,TX-11,John Cornyn,Republican,Ted Cruz,Republican,August Pfluger,Republican,2021-Q3,364.802286,Texas,29561286.0,2324743.124667,,,,2021
Energy and Industry,tx,4811,TX-11,John Cornyn,Republican,Ted Cruz,Republican,August Pfluger,Republican,2021-Q4,344.090083,Texas,29678695.617869,2357715.144807,,,,2021
Energy and Industry,tx,4811,TX-11,John Cornyn,Republican,Ted Cruz,Republican,August Pfluger,Republican,2022-Q1,453.161156,Texas,29796571.555721,2366672.030029,264.302135,8.87022,0.000447,2022
Energy and Industry,tx,4811,TX-11,John Cornyn,Republican,Ted Cruz,Republican,August Pfluger,Republican,2022-Q2,518.740656,Texas,29912337.976388,2368952.337964,683.877518,22.862724,0.001155,2022
