Segment,Technology,Subcategory,Decarb_Sector,Project_Type,Estimated_Total_Facility_CAPEX,CD119_2024_Name,Announcement_Date,State,US Senator 1: Party,US Senator 2: Party,US Representative Party,Latitude,Longitude,Announcement_Year,Announcement_Quarter,solar_irradiance,wind_speed_2m,wind_speed_2m_max,wind_speed_50m,air_temp_2m,air_temp_2m_max,air_temp_2m_min,precipitation
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.23031,NJ-11,2023-07-31,NJ,Democratic,Democratic,Democratic,40.857536,-74.41258,2023,3,3.9507923497267754,0.4521857923497268,0.7468579234972679,4.548852459016394,11.146721311475408,16.56065573770492,6.114180327868852,3.266448087431694
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.265927,CA-21,2022-05-31,CA,Democratic,Democratic,Democratic,36.49466,-119.467,2022,2,5.347896174863388,1.4786065573770488,2.9118032786885246,3.0580054644808743,19.679098360655736,26.978633879781423,13.403989071038254,0.6495355191256831
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.527685,NJ-11,2023-07-31,NJ,Democratic,Democratic,Democratic,40.818832,-74.41577,2023,3,3.9507923497267754,0.4521857923497268,0.7468579234972679,4.548852459016394,11.146721311475408,16.56065573770492,6.114180327868852,3.266448087431694
Energy and Industry,Solar,Solar Photovoltaic,Power,New,0.991343,CA-10,2021-08-31,CA,Democratic,Democratic,Democratic,37.76217,-121.9579,2021,3,5.329262295081967,2.602622950819672,4.100655737704918,5.353524590163934,15.60174863387978,24.151448087431696,9.21898907103825,0.6773770491803279
Energy and Industry,Solar,Solar Photovoltaic,Power,New,0.283241,CA-10,2021-08-31,CA,Democratic,Democratic,Democratic,37.76217,-121.9579,2021,3,5.329262295081967,2.602622950819672,4.100655737704918,5.353524590163934,15.60174863387978,24.151448087431696,9.21898907103825,0.6773770491803279
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.428975,CA-10,2023-07-31,CA,Democratic,Democratic,Democratic,37.76819,-121.9666,2023,3,5.329262295081967,2.602622950819672,4.100655737704918,5.353524590163934,15.60174863387978,24.151448087431696,9.21898907103825,0.6773770491803279
Energy and Industry,Solar,Solar Photovoltaic,Power,New,4.248613,NY-19,2023-07-31,NY,Democratic,Democratic,Democratic,41.71525,-74.79739,2023,3,3.8381147540983607,0.2105191256830601,0.4601092896174863,4.576530054644809,9.562650273224044,14.91967213114754,4.418907103825137,3.0427049180327868
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.919509,NJ-02,2023-07-31,NJ,Democratic,Democratic,Republican,39.355676,-74.43552,2023,3,4.034590163934426,3.965765027322405,5.672213114754098,7.032868852459016,13.714945355191258,16.691202185792353,10.710382513661202,4.1720765027322395
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.124306,NJ-12,2022-04-30,NJ,Democratic,Democratic,Democratic,40.550482,-74.54496,2022,2,3.9507923497267754,1.43431693989071,2.0965300546448087,5.212540983606557,12.44789617486339,17.26172131147541,7.9300273224043725,3.579781420765027
Energy and Industry,Solar,Solar Photovoltaic,Power,New,3.572439,NY-21,2023-08-31,NY,Democratic,Democratic,Republican,43.32265,-73.46798,2023,3,3.739262295081968,0.2943989071038251,0.569672131147541,4.310765027322404,7.369644808743169,12.512978142076502,2.148688524590164,2.7396448087431695
Energy and Industry,Solar,Solar Photovoltaic,Power,New,6.855388,NY-24,2023-08-31,NY,Democratic,Democratic,Republican,44.012763,-76.00873,2023,3,3.6525409836065577,2.566120218579235,3.646010928961749,5.706475409836066,9.413852459016397,12.279672131147542,6.319726775956284,2.007158469945355
Energy and Industry,Solar,Solar Photovoltaic,Power,New,7.144877,NY-25,2023-08-31,NY,Democratic,Democratic,Democratic,42.966063,-77.68387,2023,3,3.7100546448087433,0.7844262295081967,1.146502732240437,5.03827868852459,9.900027322404371,14.833278688524592,5.243825136612022,2.309808743169399
Energy and Industry,Solar,Solar Photovoltaic,Power,New,3.153478,NJ-02,2023-08-31,NJ,Democratic,Democratic,Republican,39.384389,-74.42627,2023,3,4.034590163934426,3.965765027322405,5.672213114754098,7.032868852459016,13.714945355191258,16.691202185792353,10.710382513661202,4.1720765027322395
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.572156,NJ-02,2023-08-31,NJ,Democratic,Democratic,Republican,39.384389,-74.42627,2023,3,4.034590163934426,3.965765027322405,5.672213114754098,7.032868852459016,13.714945355191258,16.691202185792353,10.710382513661202,4.1720765027322395
Energy and Industry,Solar,Solar Photovoltaic,Power,New,4.956715,NY-18,2022-04-30,NY,Democratic,Democratic,Democratic,42.09927,-73.95526,2022,2,3.823142076502733,0.2104918032786885,0.4912841530054644,4.270327868852459,9.88773224043716,15.4722131147541,4.614043715846994,2.946065573770492
Energy and Industry,Solar,Solar Photovoltaic,Power,New,5.501432,NY-22,2023-09-30,NY,Democratic,Democratic,Democratic,43.12198,-76.04235,2023,3,3.7211475409836066,0.6909289617486338,1.0496994535519126,4.870464480874317,9.643005464480876,14.524262295081968,4.863907103825137,2.6814207650273225
Energy and Industry,Solar,Solar Photovoltaic,Power,New,5.204057,NY-21,2023-05-31,NY,Democratic,Democratic,Republican,43.334376,-75.17795,2023,2,3.659945355191257,0.3468579234972677,0.6271584699453553,4.76155737704918,6.634180327868853,11.22275956284153,1.857103825136612,3.1262295081967215
Energy and Industry,Solar,Solar Photovoltaic,Power,New,5.948058,NJ-04,2022-03-31,NJ,Democratic,Democratic,Republican,40.025166,-74.24949,2022,1,3.9507923497267754,2.7129781420765027,4.0462295081967214,6.143196721311475,13.04292349726776,17.27587431693989,8.989043715846995,3.9658469945355193
Energy and Industry,Solar,Solar Photovoltaic,Power,New,5.058682,MD-07,2020-06-30,MD,Democratic,Democratic,Democratic,39.221979,-76.48317,2020,2,4.03551912568306,2.93948087431694,4.464344262295081,6.194590163934427,14.277841530054646,18.77775956284153,10.030655737704915,3.760928961748634
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.416204,NY-16,2021-09-30,NY,Democratic,Democratic,Democratic,41.028481,-73.75907,2021,3,3.922568306010929,1.5991803278688523,2.3855464480874313,5.30103825136612,11.886338797814206,16.681612021857923,7.330956284153006,3.2756557377049176
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.081623,VA-06,2022-08-31,VA,Democratic,Democratic,Republican,39.201562,-78.21391,2022,3,3.863606557377049,0.465846994535519,0.8019945355191256,4.363743169398908,12.840573770491805,18.887459016393443,7.451174863387979,3.1383333333333336
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.265927,NJ-01,2022-05-31,NJ,Democratic,Democratic,Democratic,39.682767,-75.01094,2022,2,4.040355191256831,2.917267759562842,4.622513661202186,6.55934426229508,13.444945355191257,18.30707650273224,8.781174863387978,3.914508196721312
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.416204,NJ-01,2022-05-31,NJ,Democratic,Democratic,Democratic,39.682767,-75.01094,2022,2,4.040355191256831,2.917267759562842,4.622513661202186,6.55934426229508,13.444945355191257,18.30707650273224,8.781174863387978,3.914508196721312
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.841065,NJ-01,2022-05-31,NJ,Democratic,Democratic,Democratic,39.680519,-75.00341,2022,2,4.040355191256831,2.917267759562842,4.622513661202186,6.55934426229508,13.444945355191257,18.30707650273224,8.781174863387978,3.914508196721312
Energy and Industry,Solar,Solar Photovoltaic,Power,New,0.708102,NJ-01,2022-05-31,NJ,Democratic,Democratic,Democratic,39.680519,-75.00341,2022,2,4.040355191256831,2.917267759562842,4.622513661202186,6.55934426229508,13.444945355191257,18.30707650273224,8.781174863387978,3.914508196721312
Energy and Industry,Solar,Solar Photovoltaic,Power,New,0.708102,NY-16,2021-09-30,NY,Democratic,Democratic,Democratic,41.008926,-73.75766,2021,3,3.922568306010929,1.5991803278688523,2.3855464480874313,5.30103825136612,11.886338797814206,16.681612021857923,7.330956284153006,3.2756557377049176
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.124306,NY-16,2021-09-30,NY,Democratic,Democratic,Democratic,41.008926,-73.75766,2021,3,3.922568306010929,1.5991803278688523,2.3855464480874313,5.30103825136612,11.886338797814206,16.681612021857923,7.330956284153006,3.2756557377049176
Energy and Industry,Solar,Solar Photovoltaic,Power,New,3.823751,CA-16,2022-03-31,CA,Democratic,Democratic,Democratic,37.264377,-122.006,2022,1,4.825109289617486,2.049262295081967,3.3424590163934425,4.446803278688525,14.869890710382514,23.31989071038251,8.711229508196721,0.671912568306011
Energy and Industry,Solar,Solar Photovoltaic,Power,Expansion,3.501471,MA-09,2019-11-30,MA,Democratic,Democratic,Democratic,41.6628,-71.00347,2019,4,4.043825136612022,2.06224043715847,2.8450819672131153,5.848251366120219,11.854398907103828,15.35715846994536,8.442185792349726,2.966092896174864
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.522379,MA-02,2020-03-31,MA,Democratic,Democratic,Democratic,42.444614,-72.60963,2020,1,3.8408196721311474,0.1689890710382514,0.3664754098360656,4.5575956284153,9.197786885245902,14.585273224043714,3.898606557377049,2.8391530054644813
Energy and Industry,Solar,Solar Photovoltaic,Power,New,3.077094,MA-03,2019-01-31,MA,Democratic,Democratic,Democratic,42.48392,-71.71081,2019,1,3.8942896174863386,0.1618852459016393,0.3510382513661202,4.546994535519126,9.684672131147542,15.184207650273226,4.3728961748633886,2.809234972677596
Energy and Industry,Solar,Solar Photovoltaic,Power,New,7.611894,NY-20,2019-08-31,NY,Democratic,Democratic,Democratic,42.44623,-74.01607,2019,3,3.8015573770491806,0.2410382513661202,0.5194808743169399,4.505628415300547,9.098169398907103,14.412185792349726,3.883278688524591,2.838879781420766
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.331232,MA-03,2021-01-31,MA,Democratic,Democratic,Democratic,42.48392,-71.71081,2021,1,3.8942896174863386,0.1618852459016393,0.3510382513661202,4.546994535519126,9.684672131147542,15.184207650273226,4.3728961748633886,2.809234972677596
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.529341,NC-03,2021-02-28,NC,Republican,Republican,Republican,34.69193,-77.54356,2021,1,4.471912568306011,3.742295081967213,5.334617486338797,6.361967213114754,19.003551912568305,22.12773224043716,15.888633879781423,5.210245901639344
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.529341,NC-03,2021-02-28,NC,Republican,Republican,Republican,34.784644,-77.63794,2021,1,4.471912568306011,2.0712021857923495,3.2198087431693985,5.591448087431694,17.583743169398907,22.516448087431694,12.97603825136612,5.253196721311475
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.416204,MN-02,2022-04-30,MN,Democratic,Democratic,Democratic,44.316403,-93.89424,2022,2,3.93896174863388,3.242322404371585,4.9248087431693985,6.918688524590164,7.340737704918031,12.762677595628414,1.9815846994535515,2.093251366120218
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.832408,MD-04,2022-04-30,MD,Democratic,Democratic,Democratic,39.119391,-76.95976,2022,2,4.03551912568306,2.6327049180327866,4.09431693989071,5.955273224043715,13.78857923497268,18.74609289617486,9.165109289617488,3.8811475409836063
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.832408,MD-08,2021-09-30,MD,Democratic,Democratic,Democratic,39.187812,-77.11986,2021,3,3.953469945355191,2.6327049180327866,4.09431693989071,5.955273224043715,13.78857923497268,18.74609289617486,9.165109289617488,3.8811475409836063
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.529341,MD-03,2020-11-30,MD,Democratic,Democratic,Democratic,39.175364,-76.83737,2020,4,4.03551912568306,2.6327049180327866,4.09431693989071,5.955273224043715,13.78857923497268,18.74609289617486,9.165109289617488,3.8811475409836063
Energy and Industry,Solar,Solar Photovoltaic,Power,New,25.105631,HI-02,2020-09-30,HI,Democratic,Democratic,Democratic,20.954,-156.654,2020,3,5.883551912568306,5.142896174863388,6.231393442622951,6.691065573770492,25.334836065573768,26.802513661202187,24.177295081967213,1.3561475409836066
Energy and Industry,Solar,Solar Photovoltaic,Power,Cancelled,247.83574,TX-06,2020-12-31,TX,Republican,Republican,Republican,32.00014,-96.2027,2020,4,4.621748633879781,2.8523224043715847,4.326967213114754,6.309590163934427,19.58027322404372,25.71912568306011,13.92357923497268,3.2564207650273223
Energy and Industry,Solar,Solar Photovoltaic,Power,New,171.384688,MI-05,2021-02-28,MI,Democratic,Democratic,Republican,42.254,-84.813,2021,1,3.8432240437158462,3.1851639344262295,4.866748633879782,6.816666666666667,9.298169398907104,14.427950819672132,4.190819672131147,2.5786612021857924
Energy and Industry,Solar,Solar Photovoltaic,Power,New,411.323251,CA-22,2021-04-30,CA,Democratic,Democratic,Republican,35.840479,-119.0827,2021,2,5.544426229508197,1.5276502732240438,2.9297540983606556,3.295765027322404,19.76169398907104,27.7748087431694,13.166010928961748,0.5998907103825136
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.129971,NY-18,2021-05-31,NY,Democratic,Democratic,Democratic,41.68963,-73.80517,2021,2,3.922568306010929,0.3080874316939891,0.5441803278688525,4.389562841530054,10.778688524590164,16.207814207650273,5.701448087431695,3.026229508196721
Energy and Industry,Solar,Solar Photovoltaic,Power,New,5.947494,ME-02,2022-12-31,ME,Republican,Independent,Democratic,47.2355,-68.6183,2022,4,3.511393442622951,0.4087158469945356,0.6641803278688525,4.921092896174863,3.821338797814207,8.464508196721312,-1.221803278688525,2.7134699453551914
Energy and Industry,Solar,Solar Photovoltaic,Power,New,7.434367,ME-02,2022-12-31,ME,Republican,Independent,Democratic,47.2779,-68.5713,2022,4,3.511393442622951,0.4678415300546448,0.7665846994535519,5.06620218579235,3.3130601092896184,7.909535519125684,-1.7124590163934423,2.518879781420765
Energy and Industry,Solar,Solar Photovoltaic,Power,New,6.690931,ME-02,2023-01-31,ME,Republican,Independent,Democratic,44.3352,-69.8401,2023,1,3.8075136612021856,0.4993169398907104,0.8295081967213115,4.381174863387978,7.279234972677595,12.27229508196721,2.1995628415300543,2.9915846994535515
Energy and Industry,Solar,Solar Photovoltaic,Power,New,297.374692,LA-05,2023-02-28,LA,Republican,Republican,Republican,32.575,-91.7884,2023,1,4.507978142076503,2.199453551912568,3.551912568306011,5.413306010928962,18.403142076502732,23.842267759562844,13.261912568306013,6.53
Energy and Industry,Solar,Solar Photovoltaic,Power,New,89.310968,VA-07,2023-02-28,VA,Democratic,Democratic,Democratic,38.28775,-77.84005,2023,1,4.084617486338798,0.2336065573770492,0.5107377049180328,4.206967213114754,13.430819672131143,19.593579234972676,8.019918032786885,3.541284153005465
Energy and Industry,Solar,Solar Photovoltaic,Power,New,7.144877,MA-09,2023-03-31,MA,Democratic,Democratic,Democratic,41.621053,-71.05525,2023,1,4.043825136612022,2.06224043715847,2.8450819672131153,5.848251366120219,11.854398907103828,15.35715846994536,8.442185792349726,2.966092896174864
Energy and Industry,Solar,Solar Photovoltaic,Power,New,5.715902,NY-20,2023-03-31,NY,Democratic,Democratic,Democratic,42.8691,-73.6153,2023,1,3.823142076502733,0.2670765027322404,0.5720491803278689,4.206912568306011,9.035109289617484,14.422377049180328,3.661748633879781,2.748387978142076
Energy and Industry,Solar,Solar Photovoltaic,Power,New,214.346322,CA-23,2023-04-30,CA,Democratic,Democratic,Republican,34.609183,-117.4543,2023,2,5.789344262295082,2.12724043715847,3.7756557377049176,4.675710382513661,16.649207650273226,25.34051912568306,9.750437158469945,0.5368852459016393
Energy and Industry,Solar,Solar Photovoltaic,Power,New,297.374692,AZ-09,2023-05-31,AZ,Democratic,Democratic,Republican,32.951288,-113.4905,2023,2,6.079234972677596,2.4863387978142075,4.297486338797815,5.168852459016393,23.767622950819675,32.08224043715847,16.24311475409836,0.2799453551912568
Energy and Industry,Solar,Solar Photovoltaic,Power,New,428.692645,AZ-09,2023-05-31,AZ,Democratic,Democratic,Republican,32.957479,-113.476,2023,2,6.079234972677596,2.4863387978142075,4.297486338797815,5.168852459016393,23.767622950819675,32.08224043715847,16.24311475409836,0.2799453551912568
Energy and Industry,Solar,Solar Photovoltaic,Power,New,156.910193,NY-23,2023-08-31,NY,Democratic,Democratic,Republican,42.2596,-79.6142,2023,3,3.820491803278689,2.703743169398907,3.813005464480874,6.030655737704919,10.284426229508195,13.262158469945357,7.25360655737705,2.3255464480874317
Energy and Industry,Solar,Solar Photovoltaic,Power,New,83.264914,CA-27,2023-07-31,CA,Democratic,Democratic,Democratic,34.807789,-118.3165,2023,3,5.645983606557377,2.6679781420765027,4.5216393442622955,5.583251366120219,16.4794262295082,24.969371584699452,9.502295081967212,0.4662295081967212
Energy and Industry,Solar,Solar Photovoltaic,Power,New,178.621935,CA-20,2023-07-31,CA,Democratic,Democratic,Republican,34.842388,-118.2862,2023,3,5.645983606557377,2.6679781420765027,4.5216393442622955,5.583251366120219,16.4794262295082,24.969371584699452,9.502295081967212,0.4662295081967212
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.857951,MD-06,2023-08-31,MD,Democratic,Democratic,Democratic,39.5463,-77.4164,2023,3,3.953469945355191,1.8233333333333337,3.0370218579234973,5.3894808743169405,12.696475409836063,18.414590163934427,7.493387978142078,3.079754098360656
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.857951,MD-06,2023-08-31,MD,Democratic,Democratic,Democratic,39.6301,-77.9099,2023,3,3.953469945355191,0.7800546448087432,1.3081967213114754,4.471174863387979,12.491830601092897,18.55590163934426,7.069207650273224,2.879918032786885
Energy and Industry,Solar,Solar Photovoltaic,Power,New,71.448774,CA-23,2023-08-31,CA,Democratic,Democratic,Republican,34.609137,-117.4537,2023,3,5.789344262295082,2.12724043715847,3.7756557377049176,4.675710382513661,16.649207650273226,25.34051912568306,9.750437158469945,0.5368852459016393
